Wisatawan Lokal,Review,Nama Tempat,labels
True,bersih pas ombak bagus banyak surfer bule,Pantai Watu Karung,SENANG
True,good,Pantai Watu Karung,SENANG
True,favorit,Pantai Watu Karung,SENANG
True,lumayan,Pantai Watu Karung,SENANG
True,ngga pernah bosan datang ke sini pantai yang indah besih sejuk dan sangat nyaman buat nyantai dateng sore lebih bagus bisa liat sunset,Pantai Watu Karung,SENANG
False,pemandangan nya bagus sekali,Pantai Watu Karung,SENANG
True,suasana di pagi hari menikmati pantai pasir yang indah,Pantai Watu Karung,SENANG
True,pantai ternyaman sepanjang masa,Pantai Watu Karung,SENANG
False,sabtu juli pantainya masih bagus airnya jernih tidak terlalu ramai ada mushola dan kamar mandi juga ada warung² kecil yg menjual berbagai makanan seperti popmie kopi es kelapa muda dsb sangat cocok untuk liburan bersama keluarga,Pantai Watu Karung,SENANG
True,pantai paling bagus dipacitan sih sejauh dr yg pernah kami kunjungi anak sukapasir pantai putih bersihbisa mencari kerangada gazebo buat leyehada warungmakannya enak jg ikan gorengtempe gorenglauk lain tiket masuk k weekend mobil k,Pantai Watu Karung,SENANG
True,pantai yang cukup indah sangat cocok untuk menginap ada banyak homestay di sepanjang pantai bisa juga camping dipinggir pantai toilet mushola warung makan sangat mudah dijangkau ombak cukup besar cocok buat berselancar ada bukit pandang di sebelah barat yg bisa untuk menikmati keindahan pantai dari atas pasir pantai putih bersih tiket masuk sangat terjangkau,Pantai Watu Karung,SENANG
True,pantai bersih pasir putih tempat surfing para peselancar sayang banyak pengunjung makan diareal pantai tapi sampahnya dibuang sembarangan mulai sedotan sampah bungkusan snack botol bekas minuman dll yuk klw kepantai jangan buang sampah sembarangan,Pantai Watu Karung,SEDIH
True,pantainya bersih berpasir putih kalau datang dipagi hari ombaknya masih kecil jadi bisa mandi dan bermain pasir dipantai tapi sdh agak siang pukul nan ombak mulai besar penjaga pantai akan mengingatkan untuk berhatihati disisi lain penggemar selancar sdh siapsiap disini pengunjung dimanjakan dgn aneka kuliner hasil laut yg pengen bermalam tersedia homestay baik lokal maupun berbintang tinggal melihat seberapa tebal isi kantongnya,Pantai Watu Karung,SENANG
True,raja ampat pacitan sih terkenalnyaemang iya sihh baguuus pantainya pasirnya putihhtp sayangnya mw ke lokasi hrs ganti mobil satel mobil pickup dimodif kayak angkot daaannn hrga sewany termasuk mahall rb mobil tiga lokasi wisata sekitar pantai watu karungdg hrga sewa segitu klo dtq sdh bisa carter elf hari an bnr memacu adrenalin off road pake pick up jalan yg ditempuh dr pergantian bus n mobil satel tuhh jam perut mual pusing n badann bisa bayangkan sdr lahh gimana rasanyajalan naik turunkelak kelok bau asap knalpot mobil satel byk yg mabuk kendaraan kmrnanak bayik nangiss kejerr taraaaasekian pengalaman goes to pacitan keluarga besar sdn tanjung kabboyolali minggu juli,Pantai Watu Karung,SEDIH
True,pantainya cukup bagus dan aksesnya juga sudah bagus fasilitas di pantai ini juga cukup lengkap ombak di sini cukup besar jadi pengunjung harus lebih hatihati dalam bermain air harga makananmakanan di pantai ini harganya cukup masuk akal dan rasany cukup dapat diandalkan,Pantai Watu Karung,SENANG
True,rekomendasi buat yg mau bawa keluarga,Pantai Watu Karung,SENANG
False,indah banget,Pantai Watu Karung,SENANG
True,bali nya pacitan,Pantai Watu Karung,SENANG
True,pantainya msh agak sepi blm bnyak dikunjungi wisatawan keindahan yg tersembunyi,Pantai Watu Karung,SEDIH
True,wonderful place jelajahi dan nikmati pantai ini di hari biasa wow banget,Pantai Watu Karung,SENANG
True,nuansanya kek baliii tapi ada salah satu warung yang jual degan itu bukan lagi degan yang buat kita tp masih degan kenomen bangetttt mau komplen dah males banget krn panas keburu ke tujuan swlanjutnya esteh di bandroll rb krn weekend juga pasir putih tp banyak karang kecil dipinggir free tpr wkwk karena nrobos kita dah berenti tapi ga dikasih karcis,Pantai Watu Karung,SEDIH
True,dulu kesini pantai watukarung indah banget sebelum banyak turis lokal setelah terkenal banyak didatangi turis lokal jadi banyak sampahnya mohon didenda aja yg sering buang sampah sembarangan bahkan ada pecahan botol di pinggir pantai bahaya untuk pengunjung lainnya,Pantai Watu Karung,TAKUT
True,a whitesand beach located in an isolated area of pacitan its prohibited to swim in this beach because of its famous high southern sea waves so better bring your picnic mat and enjoy the ambience,Pantai Watu Karung,SENANG
False,pantai nya lebar luas pantai pink ada tempat foto naik kebukit love love love,Pantai Watu Karung,SENANG
True,rekomendasi banget buat yg mau main ke pacitan kurang puas kalau hanya sehari disini,Pantai Watu Karung,SENANG
True,indah dan nyaman,Pantai Watu Karung,SENANG
True,pantai yang bersih,Pantai Watu Karung,SENANG
True,salah satu pantai terbaik pemandangannya,Pantai Watu Karung,SENANG
True,pantai yg cocok untuk momong anak,Pantai Watu Karung,SENANG
False,pertama kesana daaaaaan puas banget pantai bersih masih sepi pengunjung masyarakat sekitar sangat ramah semua harga dari makanan sampe homestay dan oleh terjangkau malah bisa dibilang murah pokoknya recomended,Pantai Watu Karung,SENANG
True,sudah kali kami datang dlm sebulan ketagihan jauh dari magetan masya allah indah dan nyaman untuk bermain anak anak,Pantai Watu Karung,SENANG
True,tempat nyaman buat healing,Pantai Watu Karung,SENANG
True,pantai watu karung sangat indah air jernih dan pasir yang masih bersih menambah kenyamanan berwisata suasananya sangat nyaman terlebih bila tdk terlalu ramai di sana tdk ada penjual mainan maupun pakaian seperti di kebanyakan pantai jd jangan lupa bawa ganti yg cukup krn di sini nyesel kalo nggak main air di sepanjang pantai berjejer warung makan yg menyediakan nasi rames ikan bakar pop mie dll akses jalan sdh aspal halus haya saja kemarin saat berangkat dr arah wonogiri kami nenggunakan petunjuk waze kami diarahkan belok kanan sebelum kecamatan pringkuku melewati jalan yg cukup terjalsempit tanpa rambu jalan tanjakanbelokan tajam saat pulang akhirnya kami memilih rute yg lain lewat jalur bus meskipun lebih jauh tp lebih nyaman,Pantai Watu Karung,SENANG
True,pantainya lumayan bersih dan bisa untuk bermain air,Pantai Watu Karung,SENANG
False,suasana tenang dan damai,Pantai Watu Karung,SENANG
True,cocok buat healing,Pantai Watu Karung,SENANG
True,pantai terindah di pacitan,Pantai Watu Karung,SENANG
True,bagus oke lah buat tempat wisata,Pantai Watu Karung,SENANG
True,walaupun ramai masih cukup bersih,Pantai Watu Karung,SENANG
False,ntapssss,Pantai Watu Karung,SEDIH
True,gu ungbulu touring suka di watu karung jajanan harga normal pertahanken,Pantai Watu Karung,SENANG
True,pantai belum siap ramai kl ramai parkirnya susah tp kl sepi enak aja paling akses ke sini yg perlu diperbaiki,Pantai Watu Karung,SEDIH
True,tadi lihat di trantv acara my trip my adventoure sepeetinya ni pantai bagus banget ada libur panjang akan melangkah kesana ok,Pantai Watu Karung,SENANG
True,pantai indah penuh pesona,Pantai Watu Karung,SENANG
True,cocok buat bersantai buat mainan di pasir banyak ikan bakar kelapa muda,Pantai Watu Karung,SENANG
True,sangat bagus pantai nya indahh bersih cocok kesini bersama keluarga liburan ke pantai yg jarak nya agak jauh dari kota tapi kebayar rasa cape sampai sini,Pantai Watu Karung,SENANG
True,siip,Pantai Watu Karung,MARAH
True,udah x datang kesini pantai dengan pasir putih dengan ombak yang tidak begitu besar lumayan untuk menghilangkan penatdan liburan keluarga,Pantai Watu Karung,SENANG
False,sangat indah dan masih asri,Pantai Watu Karung,SENANG
False,nice,Pantai Watu Karung,SENANG
True,super bagusssss murahgila gila gilasebagus ini semua pantai pacitansaya warga bekasi tahun ini kesini lagi heheh ketagihan hanya agak berkurang keindahannya karena sampah,Pantai Watu Karung,SENANG
False,pantai nya bagus banyak tempat warung warung kecil dipinggir pantai untuk menikmati suasana pantai,Pantai Watu Karung,SENANG
False,sangat bagus,Pantai Watu Karung,SENANG
True,pantainya bagusindahairnya jernihaman buat mandi dipantaipuas wisata disini pokoknya,Pantai Watu Karung,SENANG
True,meskipun pantai tapi gak terasa panas bersih cocok untuk surfing,Pantai Watu Karung,SENANG
False,indah pantainya,Pantai Watu Karung,SENANG
True,pantai yang sangat indah apalagi pas ke sini pas weekday jadi sepi,Pantai Watu Karung,SENANG
True,siipp,Pantai Watu Karung,SENANG
True,pantainya indah bikin betah,Pantai Watu Karung,SENANG
True,karena sudah banyak yang mengulas detail cukup dari foto ini saja ulasan saya,Pantai Watu Karung,SENANG
True,bersih,Pantai Watu Karung,SENANG
False,mantaps,Pantai Watu Karung,SENANG
True,pantainya bagus pasirnya banyak karang dan kerang kecilnya air lautnya jerniiih sekali ikan kecilnya sampai kelihatan warung makannya jg enak spesial ikan laut bakar dgn sambal bawang super pedas harganya standar tidak terlalu mahal meskipun di tempat wisata,Pantai Watu Karung,SENANG
True,sebenernya suka bgt disini pantainya cantik ada warung makan yg paling enak dan murah di pojokan watukarung sebelum jalan naik sesudah limasan bener enak ikan kakap gorengnya,Pantai Watu Karung,SENANG
True,bagus aslinggk nyeselharga jajanan disana jg standart bgt,Pantai Watu Karung,SEDIH
True,pantai yg sangat indah,Pantai Watu Karung,SENANG
True,pantainya bersih kulinernya enak es degan nya mantap harga pas di kantong yg kurang sinyal seluler sulit kartu tertentu yg bisa,Pantai Watu Karung,SENANG
True,tempatnya asik jalan menuju lokasi sudah bagus hanya agak sempit,Pantai Watu Karung,SENANG
True,mantappp,Pantai Watu Karung,SENANG
False,kenangan saat terakhir bersama putra sulung,Pantai Watu Karung,SEDIH
True,viewnya bagus dan pantainya lumayan terawat terakhir berkunjung kesini ombaknya lumayan gede harus berhati,Pantai Watu Karung,TAKUT
True,lumayan lah ya tp pasirnya gak halus jadi masih sakit dikaki tp sunset nya bagus penginapan terdekat juga banyak,Pantai Watu Karung,SEDIH
True,pantainya berkaranguntuk view dari atas best lah,Pantai Watu Karung,SENANG
True,ok,Pantai Watu Karung,SENANG
True,holiday,Pantai Watu Karung,SENANG
True,okeeyyy,Pantai Watu Karung,SENANG
True,kesini pas libur lebaran pengunjung rame kamar mandi blm banyak tiket k per orang airnya jernih ombak agak besar,Pantai Watu Karung,SENANG
False,kemarin tgl mei,Pantai Watu Karung,SEDIH
True,tempat rekreasi keluarga,Pantai Watu Karung,SENANG
True,tempatnya nyaman banget masih bersih banyak penginapan juga akses jalan bagus cuman berliku naik turun harus dalam kondisi prima kendaraannya kl kesana,Pantai Watu Karung,SENANG
True,salah satu pantai yang cantik indah dan bersih sudah banyak fasilitas akomodasi untuk pariwisata di wilayah pacitan dengan jarak tempuh jam dari kota solo,Pantai Watu Karung,SENANG
True,pantainya bersih warung makan dengan harga yang relatif terjangkau akses ke pantai bagus satu jalur dengan beberapa pantai di wilayah selatan seperti nampu buyutan klayar,Pantai Watu Karung,SENANG
False,baguss,Pantai Watu Karung,SENANG
False,pantai pasir putih yang ramah anak karena pantai yang landai disarankan setelah petang jangan bermain di pantai karena ombak pasang bisa datang mendadak semua menu makanan sudah berlabel harga jadi jangan khawatir overbudget ketika makan disini pastikan kendaraan benar prima karena menuju ke lokasi banyak tanjakan dan turunan yang curam,Pantai Watu Karung,SENANG
True,keren view nya rugi kalau gak kesini,Pantai Watu Karung,SENANG
False,mntp,Pantai Watu Karung,SENANG
True,sangat indah dan bening airnya cocok buat main air main pasir bersama keluarga,Pantai Watu Karung,SENANG
True,akses jalan sempitt dan warung makan kurang rekomended,Pantai Watu Karung,SEDIH
True,good view,Pantai Watu Karung,SENANG
True,pantai yg sangat bagus,Pantai Watu Karung,SENANG
True,walau lokasi agak terpencil namun akses menuju watukarung sangat baik disini kita bisa melihat hamparan pasir yang lebih luas dari pada di pantai klayar tekstur pasirnya agak kasar karena bercampur serpihan kulit kerang anakanak bisa berenang karena ombak terhalang karangkarang anda bisa beristirahat di bale dan memesan kelapa muda serta hidangan ikan bakar di warung yg ada sepanjang pantai,Pantai Watu Karung,SENANG
True,tempat terindah untuk anak senja,Pantai Watu Karung,SENANG
True,healing healing,Pantai Watu Karung,SENANG
True,bagus kereeennn,Pantai Watu Karung,SENANG
True,harga makanan kompak tidak menguras kantong,Pantai Watu Karung,SENANG
True,pantai yang ada kampung nya banyak homestay dengan tarif terjangkau cocok untuk pengalaman menginap di pinggir pantai tempat makan di sepanjang pantai panorama pantai indah bersih tidak bisa dijangkau kendaraan besar tidak terlalu ramai,Pantai Watu Karung,SENANG
True,tempatnya indah dan bagus,Pantai Watu Karung,SENANG
True,ada spot camping,Pantai Watu Karung,SENANG
True,pantai watukarung wisata pantai yang ciamik sungguh indah sekali pantai dengan pasir putih dan birunya air laut,Pantai Watu Karung,SENANG
True,sangat indah cocok untuk piknik keluarga dan anak anak,Pantai Watu Karung,SENANG
True,pantai yg pertama kali saya liat di tahun anmasih alamiga nyangka skrg sudah rame dan bnyk pengunjung nyapantai favourit saya bgt,Pantai Watu Karung,SENANG
False,msh bersihpsr putihombak tenang mantab,Pantai Watu Karung,SENANG
False,bersih,Pantai Watu Karung,SENANG
True,sepadan dengan perjalanan yang panjang untuk sampai ke lokasi,Pantai Watu Karung,SENANG
True,menikmati keindahan pantai dengan pasir putihnya sambil makan ikan bakar dan minum degan yg segar,Pantai Watu Karung,SENANG
True,tempatnya begitu indah,Pantai Watu Karung,SENANG
True,mantul banget tempatnyaa berharap ada villa yg di pinggir pantai bukan yg jualan semua yg di pinggir,Pantai Watu Karung,SENANG
True,pantai nyaman pasir putihwow bgt,Pantai Watu Karung,SENANG
True,aaaa pokoknya aku suka sekaliiii sama pantaiinyaaa kalo kesini mentok mobil bus elf ya guys buat bis dkk tidak bisa masuk kesini,Pantai Watu Karung,SENANG
True,sebaiknya kesini pagi karena masih sangat sepiii airnya sangat biru jernih dan bersih pasirnya putih pantainya membentang luas perpaduan yang sangat indah bisa naik ke atas bukit ada jalanan dan tangganya jadi bisa lihat pantai dari atas jalur ini juga nyambung ke pantai sebelahnya yang sepertinya masih termasuk pantai watu karung jika menelusuri jalan setapak lagi bisa menuju pantai sebelahnya lagi yg benar sepi kalau mau makan ada warung di pinggir pantai penginapanhomestay banyak di dekat pantai,Pantai Watu Karung,SENANG
True,pantai ramahbisa naik perahu susur sungaibisa d bibir pantaibisa k atas bukit dgn track mudahmenginap atau bawa tendapun oke,Pantai Watu Karung,SENANG
True,pantainya bersih pasir putih kuliner hasil laut juga mantep di pantai ini,Pantai Watu Karung,SENANG
False,pemandangan bagus dan cocok sekali untuk liburan keluarga,Pantai Watu Karung,SENANG
True,pantainya luas pasir putih nyaman dan tenang,Pantai Watu Karung,SENANG
True,pas buat liburan keluarga,Pantai Watu Karung,SENANG
True,tempatnya bersih pantainya pasir putih warungnya banyak kebanyakan warung memasang daftar menu plus harganya dan,Pantai Watu Karung,SENANG
True,tahun baru ke sini,Pantai Watu Karung,SENANG
True,menyenangkan sekali rekreasi di pantai ini pantainya asyik dan bersih mau nyari hotel disini banyak banget hotel ac rata rata sampai dan yang fan sampai mau seafood murah dipinggir pantai surfing juga bisa asyik bgt pokoknya,Pantai Watu Karung,SENANG
True,pantainya keren,Pantai Watu Karung,SENANG
True,indah,Pantai Watu Karung,SENANG
True,kalau ke pacitan gkpernah absen ke watu karung ombaknya kalembisa buat berenang anak² parkir deket banget dengan pantai yang enak lagi tuh di bibir pantai ada warung² gazebo gitu bagi yg gk ikut berenang bisa nongkrong di gazebo sambil pesen es klamud atau ikan bakar fyi ikan bakar di sana pilihannnya banyak bagrt loh ada tongkol tuna tinggal pilih sesuai selera kita harga juga nggak mahalseporsi k,Pantai Watu Karung,SENANG
True,pantai yg indah,Pantai Watu Karung,SENANG
True,suasana pantai yang tenang,Pantai Watu Karung,SENANG
True,nice melihat sunset sore hari,Pantai Watu Karung,SENANG
True,bagus alami blm ramai enaknya kalo kesini menginap di homestay,Pantai Watu Karung,SEDIH
True,pantai yang sangat diminati warga lokal mauapun warga asing karena ombaknya yang sangat bagus untuk selancar,Pantai Watu Karung,SENANG
True,bersih dan bening indah,Pantai Watu Karung,SENANG
True,view di pantai watu karung sangat menarik dan sangat cocok untuk liburan disana dan juga ada aneka ragam makanan khas yang sangat menarik,Pantai Watu Karung,SENANG
True,pantaipantai di pacitan memang nggak diragukan lagi kecantikannya nggak siasia datang jauh kesini terbayarkan sudah pasir putih laut biru awan putih berarakangin pantai khas banget akses menuju pantai ini mudah saat pandemi sepi banget berasa punya private beach,Pantai Watu Karung,SENANG
False,salah satu pantai di pacitan dengan pulau pulau karang nya yang menawan,Pantai Watu Karung,SENANG
True,pantai yang jarang orang tahu di daerah pacitan view yang sangat luas dapat dilihat dari ketinggian pasir putih terdapat warung dengan harga terjangkau kk,Pantai Watu Karung,SENANG
False,pasir putih ombak cukup besar bersih warung banyak tersedia reccomend buat keluarga ada hidden beach di bukit di ujung pantai ikuti jalur setapak dan turun kebawah spot di watukarung sangat cocok untuk sunset,Pantai Watu Karung,SENANG
True,tempatnya bagus dan estetik,Pantai Watu Karung,SENANG
True,pantai yang sangat indah dan pemandangan sangat memanjakan mata,Pantai Watu Karung,SENANG
False,bagus,Pantai Watu Karung,SENANG
True,murah enak,Pantai Watu Karung,SENANG
True,raja ampat nya jawa timur,Pantai Watu Karung,SENANG
True,destinasi pantai di pacitan yg luar biasa keren nya,Pantai Watu Karung,SENANG
True,katanya sih ini raja ampatnya pacitan keren siiihhh gausah jauh ke papua inimah tapi buat sampe ke pantai ini cukup jauh perjalanannya dari pusat perkotaannya jadi cape dijalan huhu,Pantai Watu Karung,SENANG
True,bagus dan sejuk tiket masuk org k parkir mobil k,Pantai Watu Karung,SENANG
False,pemandangannya bagus,Pantai Watu Karung,SENANG
False,beautiful white sand beach the bay extends flanked by two high coral headlands in the south there are also many coral hills making the waves towards the beach more docile when compared to other beaches in the southern sea of ​​java once here i immediately fell in love hopefully i can come here again dont forget to bring sunscreen because its fun to play in water our skin can burn without us knowing it,Pantai Watu Karung,CINTA
True,luar biasa indah pantainya,Pantai Watu Karung,SENANG
True,pantai yang indah air yang jernih pasir putih dengan batu batu karang yang indah tempat yang bersih hampi tidak ada sampahmasya allah luar biasa,Pantai Watu Karung,SENANG
True,tahun pertama kali ksini msih sepi pantai yang indah lain waktu saya akan ke sana lagi,Pantai Watu Karung,SEDIH
False,bagus sekali pemandangannya pantai bersih dan nyaman sekali recomemded bgt,Pantai Watu Karung,SENANG
True,makan seafood warung pinggir pantai murah meriah tapi pasir pantai nyampur sama cangkang kerang kaki sakit,Pantai Watu Karung,SEDIH
False,pantaiinya cantik banget buruan datenggg,Pantai Watu Karung,SENANG
False,pantainya bersih ramah anak banyak home stay,Pantai Watu Karung,SENANG
False,bagus,Pantai Watu Karung,SENANG
False,raja ampatnya pulau jawa,Pantai Watu Karung,SENANG
True,pasir putihspot surfingmakanan lautberenangbukit bukit di sebelahnyasurga jatuh kebumi salah satunya ini,Pantai Watu Karung,SENANG
True,subhanallah,Pantai Watu Karung,SENANG
True,pantai watu karung saya berkunjung desember cantik sekali untuk melihat pemandangan sunset disore hari hanya saja akses menuju pantai masih agak susah jika kita menggunakan mobil pantai dengan ombak yg tidak begitu tenang namun masih aman untuk bermain dipinggir bibir pantai hanya saja pasir pantai nya sebagian besar adalah bongkahan batu karangkerang yg lumayan tajam jadi harus lebih hati saat berjalan dipinggir pantai nyaman sekali sore sore menikmati pemandangan disini selamat berlibur,Pantai Watu Karung,SENANG
True,jernih pasir putih dan bersih lingkungan sudah tertata dengan baik banyak homestay harga terjangkau mobil bisa parkir sampai ke dekat pantai disaranakan untuk kesana memakai kendaraan kecil karena pantai ini relatif jauh dari jalan provinsi dan kondisi jalan meski relatif bagus tapi sempit dan naik turun belok curam jadi kalau papasan harus ada yang minggir pengalaman kesana dengan medium bus lewat jalur goa gong pak sopir bilang senam jantung ternyata ada jalan masuk lain lewat jalan masuk depak balai desa dadapan yang tidak begitu curam tapi tetap saja beberapa kali cilukba papasan di tikungan sempit,Pantai Watu Karung,SENANG
True,buat refresing,Pantai Watu Karung,SENANG
True,sejuk tp bukan untuk berenang,Pantai Watu Karung,SEDIH
True,pantai yg masih asripemandangannya bagusairnya jernih dingindisekitar pantai banyak tempat penginapan,Pantai Watu Karung,SENANG
True,pantai berpasir putih yang cantik dan menyenangkan buat main air tipis,Pantai Watu Karung,SENANG
False,indah ngangenin,Pantai Watu Karung,SEDIH
True,indah sekali pantainya,Pantai Watu Karung,SENANG
True,ada sesuatu di watu karung jangan menunda kalau pingin kesitu kapan harus menginap,Pantai Watu Karung,TAKUT
True,pantai lumayan arus deras ada sebagian karang kalau pagi bisa buat bermain tiket tersedia banyak homestay dan warung harga tersedia cukup ekonomis,Pantai Watu Karung,SENANG
False,pantainya bikin betah,Pantai Watu Karung,SENANG
True,menjadi pilihan utama utk berwisata pantai di pacitan akses mudah dan mulus menit dari kota pacitan ke arah solo,Pantai Watu Karung,SENANG
True,sering ke pantai watu karung pacitan tp pantainya tetap mempesona,Pantai Watu Karung,SENANG
True,sekarang dah komplit tempat makannyaakses jalan bagusapalagi viewnya,Pantai Watu Karung,SENANG
True,mantull,Pantai Watu Karung,SENANG
True,mantap ini pantai speechless,Pantai Watu Karung,SENANG
True,baguspantainya luas ombaknya tidak terlalu besar bisa berenang di pinggir pantai,Pantai Watu Karung,SENANG
True,so good so nice so sis amazing views,Pantai Watu Karung,SENANG
False,waw deh pokok nyaaa,Pantai Watu Karung,SENANG
True,pantai yang indah dan menawan dengan ombak yang lebih besar dari pantai lain di pacitandi pantai ini jika anda beruntung anda dapat melihat peselancar dari mancanegara karena pantai watukarung terkenal dengan ombak yang besar yang dapat digunakan untuk berselancar dengan lengkapnya fasilitas yang disediakan membuat pantai ini menjadi rekomendasi liburan anda di kabupaten pacitanjawa timur,Pantai Watu Karung,SENANG
True,tempat masih asri belum banyak pengunjung tempat luas jg terdapat pantai tersembunyi klo hoki,Pantai Watu Karung,SENANG
True,berasa pantai pribadi masih bersih,Pantai Watu Karung,SENANG
False,jauh,Pantai Watu Karung,SEDIH
True,paling bagus saat sepi viewnya luar biasa,Pantai Watu Karung,SENANG
True,kereen akses lokasi masih agak susah,Pantai Watu Karung,SEDIH
False,tolong infonya dong masih tutup kahatau sudah bukakalo masih tutup kpn bukanya ya,Pantai Watu Karung,MARAH
True,salah satu pantai indah di pacitan,Pantai Watu Karung,SENANG
True,vitamin sea beneran,Pantai Watu Karung,SENANG
True,pasir putihnya bagus di sepanjang pantai lokasi mudah dijangkau jika mau beli ikan datang ke tpi pastikan pagi sekitar jam waktu yang pas saat nelayan pulang melaut dan harga pasti murah jangan lupa jaga kebersihan karena masih asri dan banyak kelomang di area pantai sebelah barat,Pantai Watu Karung,SENANG
False,penjaga tpr di pintu barat sangat tidak ramah dan malah seperti preman mohon diperbaiki jika ingin menuju destinasi pilihan,Pantai Watu Karung,MARAH
False,pantai yang bagus untuk liburan keluarga,Pantai Watu Karung,SENANG
False,infoosaat ini wisata pantainya di buka ndak y,Pantai Watu Karung,MARAH
True,pantai terfavorit di pacitan,Pantai Watu Karung,SENANG
True,pantainya recommended banget tanpa tiket retribusi parkir gratis makanan yg dijual pun harganya relatif murah pantainya masih sepi jadi enak buat refreshing seperti pantai pribadi akses menuju lokasi jg sudah bagus tinggal ngikut maps aja,Pantai Watu Karung,SENANG
True,apa skrg pantai sudah buka normal pengen balik ke pantai ini lagi,Pantai Watu Karung,SEDIH
True,pantai yang sangat indah dan rasanya ingin berlamalama disana,Pantai Watu Karung,SENANG
True,salah satu pantai yang terletak di kabupaten pacitan jawa timur pantai nya bagus banyak perahu perahu nelayan banyak juga tempat untuk menginap di wilayah sekitaran pinggir pantai arah menuju lokasi jalan nya juga sudah bagus cuma naik turun lumayan curam jadi lebih berhati hati rekomen untuk yang mau berwisata di pantai ini terimakasih,Pantai Watu Karung,TAKUT
True,ombaknya bikin senam jantung,Pantai Watu Karung,SENANG
True,pantai ini terletak cukup jauh dari pacitan membutuhkan beberapa jam dan jalan berlikuliku untuk sampai kesini namun pemandangan yang disajikan benarbenar indah disarankan ke pantai ini pada sore hari karena viewnya agak condong ke arah barat cocok untuk menikmati senja dan sunset selain itu pasirnya juga masih putih dan sepi pengunjung terdapat beberapa warung dan resort disini dan juga bisa digunakan untuk surfing untuk akomodasi biaya tidak mahal hanya tiket masuk ke pantai dan parkir yang masih wajar sangat recommended apabila pergi ke pacitan,Pantai Watu Karung,SENANG
True,air lautnya bersih adem,Pantai Watu Karung,SENANG
True,selama masa ppkm bisa berkunjung ke pantai namun tidak ada pelayanan wisata yg buka sama sekali bahkan sampai toilet pun banyak yg digembok di gerbang masuk ditulisi tutup namun tidak ada yg berusaha mencegah untuk masuk,Pantai Watu Karung,TAKUT
True,udeh x kesini dan bakalan kesini lg kalo ad waktu,Pantai Watu Karung,SENANG
True,pantainya baguuss pasir putih bersih,Pantai Watu Karung,SENANG
True,mantab bos,Pantai Watu Karung,SENANG
False,masya allah menakjubkan,Pantai Watu Karung,SENANG
True,padahal dapet info bisa masuk pas sampe sana ga boleh masuk katanya kalo satu diizinin masuk semua ikutikutan nyatanya ada orang bareng saya sampe terus dijemput pake mobil dari dalem langsung boleh masuk huhu bad,Pantai Watu Karung,MARAH
True,excelent beach with nice view brown sandy,Pantai Watu Karung,SENANG
False,masyaallah pantai nya cantiiiiik banget ombaknya santun buat anak mainan aman bisa liat beberapa pantai sebelah nya lewat bukit di kanan kirinyamakanan minuman jg lengkap murah banyak homestay cantik dekat pemukiman warga insyaallah aman,Pantai Watu Karung,SENANG
True,pantai paling bagus di pacitan sih ini bersih sepi dan indah banget,Pantai Watu Karung,SENANG
True,besttt bersih nggak rame banyak tempat makan yang murah huhu mo cryy,Pantai Watu Karung,SENANG
True,pantai yang memiliki pemandangan keren cocok untuk bermain air tidak disarankan untuk berenang ke tengah laut,Pantai Watu Karung,SENANG
True,jangan lupa ke pantai yg satu ini klw berlibur ke pacitan,Pantai Watu Karung,SENANG
True,wonderpullll,Pantai Watu Karung,SENANG
True,pantai indah dan ngangenin,Pantai Watu Karung,SENANG
True,biaya loketnya cuman rporang pantainya bagus pasir putih airnya tidak terlalu berbahaya sampai berani sampai ketengah sendirian bulenya banyak bisa dikatakan copyannya pantai kute jawa harga nasi ikan goreng disana cuma rpporsi recomended buat nunggu matahari tenggelam kalo mau beli ikan dari nelayan pas pagi pasti murah hargannya,Pantai Watu Karung,SENANG
True,nice place hiden paradise,Pantai Watu Karung,SENANG
True,nice beach but it was very crowded there were many gazebo along the beach and they also provided some sea food that you can get in the cheap price the recomended one is tuna that i have tried the taste was good,Pantai Watu Karung,SEDIH
True,sangat indah terlebih saat senja sore hari pantai bersih warga ramah,Pantai Watu Karung,SENANG
True,pantai indahhh setiap tahun saya mesti liburan kesana airnya yang jernih pasirnya yang benas sampah bikin betah kalau lamalama disana,Pantai Watu Karung,SENANG
True,bagus sih topi cardinalku ketinggalan,Pantai Watu Karung,SEDIH
True,pantai masih bening airnya banyak penjual makanan di pinggiran,Pantai Watu Karung,JIJIK
True,nan,Pantai Watu Karung,SEDIH
True,pantainya bersihh banget jarang nemuin ada sampah di pasir pantai air lautnya jernih bangett sampe keliatan ikan ikan kecil lagi berenang diantara terumbu karang kecil banyak kerang kerang lucu jugaa tersebar di pasir pantainya walaupun akses jalan untuk menuju ke pantai ini cukup sempit terjal dan curam tapi asli ini sih worth it bangettt pantainya ga perlu bingung juga kalo laper karena banyak warung gubug berjejeran rapih yang menyediakan lesehan pinggir pantai makanan yang ditawarkan pun beragam dan enak,Pantai Watu Karung,SENANG
True,pasir putih air jernih damai,Pantai Watu Karung,SENANG
True,lumyan sepi pas kesana berasa pantai milik sendirii,Pantai Watu Karung,SEDIH
True,cukup indah banyak spot untuk berselfieria atau instagramabel lah katanya anaknow dgn tiket masuk korg tidak terlalu menguras isi kantong karena disekitarnya juga ada pantai yg lain seperti pantai ini,Pantai Watu Karung,SENANG
